COUNTY,Date,CASE_STATUS,Cases,Value,Cases.Cumulative,Deaths.Cumulative,Updated
Barry,10/29/2020,Probable,2,0,69,0,2020/11/14 13:52:15
Barry,10/30/2020,Probable,0,0,69,0,2020/11/14 13:52:15
Barry,10/31/2020,Probable,1,0,70,0,2020/11/14 13:52:15
Barry,11/1/2020,Probable,0,0,70,0,2020/11/14 13:52:15
Barry,11/2/2020,Probable,1,0,71,0,2020/11/14 13:52:15
Barry,11/3/2020,Probable,2,0,73,0,2020/11/14 13:52:15
Barry,11/4/2020,Probable,1,0,74,0,2020/11/14 13:52:15
Barry,11/5/2020,Probable,3,0,77,0,2020/11/14 13:52:15
Barry,11/6/2020,Probable,1,0,78,0,2020/11/14 13:52:15
Barry,11/7/2020,Probable,1,0,79,0,2020/11/14 13:52:15
Barry,11/8/2020,Probable,1,0,80,0,2020/11/14 13:52:15
Barry,11/9/2020,Probable,2,0,82,0,2020/11/14 13:52:15
Barry,11/10/2020,Probable,5,0,87,0,2020/11/14 13:52:15
Barry,11/11/2020,Probable,4,0,91,0,2020/11/14 13:52:15
Barry,11/12/2020,Probable,1,0,92,0,2020/11/14 13:52:15
Barry,11/13/2020,Probable,1,0,93,0,2020/11/14 13:52:15
Barry,11/14/2020,Probable,0,0,93,0,2020/11/14 13:52:15
Bay,3/1/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/2/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/3/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/4/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/5/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/6/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/7/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/8/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/9/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/10/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/11/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/12/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/13/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/14/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/15/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/16/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/17/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/18/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/19/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/20/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Bay,3/21/2020,Probable,1,0,1,0,2020/11/14 13:52:15
Bay,3/22/2020,Probable,1,0,2,0,2020/11/14 13:52:15
Bay,3/23/2020,Probable,0,0,2,0,2020/11/14 13:52:15
Bay,3/24/2020,Probable,0,0,2,0,2020/11/14 13:52:15
Bay,3/25/2020,Probable,0,0,2,0,2020/11/14 13:52:15
Bay,3/26/2020,Probable,0,0,2,0,2020/11/14 13:52:15
Bay,3/27/2020,Probable,0,0,2,0,2020/11/14 13:52:15
Bay,3/28/2020,Probable,0,0,2,0,2020/11/14 13:52:15
Bay,3/29/2020,Probable,0,0,2,0,2020/11/14 13:52:15
Bay,3/30/2020,Probable,0,0,2,0,2020/11/14 13:52:15
Bay,3/31/2020,Probable,0,0,2,0,2020/11/14 13:52:15
Bay,4/1/2020,Probable,0,0,2,0,2020/11/14 13:52:15
Bay,4/2/2020,Probable,1,0,3,0,2020/11/14 13:52:15
Bay,4/3/2020,Probable,0,0,3,0,2020/11/14 13:52:15
Bay,4/4/2020,Probable,0,0,3,0,2020/11/14 13:52:15
Bay,4/5/2020,Probable,0,0,3,0,2020/11/14 13:52:15
Bay,4/6/2020,Probable,3,0,6,0,2020/11/14 13:52:15
Bay,4/7/2020,Probable,0,0,6,0,2020/11/14 13:52:15
Bay,4/8/2020,Probable,0,0,6,0,2020/11/14 13:52:15
Bay,4/9/2020,Probable,1,0,7,0,2020/11/14 13:52:15
Bay,4/10/2020,Probable,0,0,7,0,2020/11/14 13:52:15
Bay,4/11/2020,Probable,0,0,7,0,2020/11/14 13:52:15
Bay,4/12/2020,Probable,1,0,8,0,2020/11/14 13:52:15
Bay,4/13/2020,Probable,1,0,9,0,2020/11/14 13:52:15
Bay,4/14/2020,Probable,0,0,9,0,2020/11/14 13:52:15
Bay,4/15/2020,Probable,1,0,10,0,2020/11/14 13:52:15
Bay,4/16/2020,Probable,0,0,10,0,2020/11/14 13:52:15
Bay,4/17/2020,Probable,0,0,10,0,2020/11/14 13:52:15
Bay,4/18/2020,Probable,0,0,10,0,2020/11/14 13:52:15
Bay,4/19/2020,Probable,3,0,13,0,2020/11/14 13:52:15
Bay,4/20/2020,Probable,2,0,15,0,2020/11/14 13:52:15
Bay,4/21/2020,Probable,2,0,17,0,2020/11/14 13:52:15
Bay,4/22/2020,Probable,3,0,20,0,2020/11/14 13:52:15
Bay,4/23/2020,Probable,0,0,20,0,2020/11/14 13:52:15
Bay,4/24/2020,Probable,2,0,22,0,2020/11/14 13:52:15
Bay,4/25/2020,Probable,2,0,24,0,2020/11/14 13:52:15
Bay,4/26/2020,Probable,0,0,24,0,2020/11/14 13:52:15
Bay,4/27/2020,Probable,1,0,25,0,2020/11/14 13:52:15
Bay,4/28/2020,Probable,1,0,26,0,2020/11/14 13:52:15
Bay,4/29/2020,Probable,4,0,30,0,2020/11/14 13:52:15
Bay,4/30/2020,Probable,0,0,30,0,2020/11/14 13:52:15
Bay,5/1/2020,Probable,3,0,33,0,2020/11/14 13:52:15
Bay,5/2/2020,Probable,0,0,33,0,2020/11/14 13:52:15
Bay,5/3/2020,Probable,0,0,33,0,2020/11/14 13:52:15
Bay,5/4/2020,Probable,2,0,35,0,2020/11/14 13:52:15
Bay,5/5/2020,Probable,0,0,35,0,2020/11/14 13:52:15
Bay,5/6/2020,Probable,0,0,35,0,2020/11/14 13:52:15
Bay,5/7/2020,Probable,0,0,35,0,2020/11/14 13:52:15
Bay,5/8/2020,Probable,0,0,35,0,2020/11/14 13:52:15
Bay,5/9/2020,Probable,0,0,35,0,2020/11/14 13:52:15
Bay,5/10/2020,Probable,0,0,35,0,2020/11/14 13:52:15
Bay,5/11/2020,Probable,1,0,36,0,2020/11/14 13:52:15
Bay,5/12/2020,Probable,0,0,36,0,2020/11/14 13:52:15
Bay,5/13/2020,Probable,1,0,37,0,2020/11/14 13:52:15
Bay,5/14/2020,Probable,0,0,37,0,2020/11/14 13:52:15
Bay,5/15/2020,Probable,1,0,38,0,2020/11/14 13:52:15
Bay,5/16/2020,Probable,0,0,38,0,2020/11/14 13:52:15
Bay,5/17/2020,Probable,1,0,39,0,2020/11/14 13:52:15
Bay,5/18/2020,Probable,0,0,39,0,2020/11/14 13:52:15
Bay,5/19/2020,Probable,0,0,39,0,2020/11/14 13:52:15
Bay,5/20/2020,Probable,0,0,39,0,2020/11/14 13:52:15
Bay,5/21/2020,Probable,0,0,39,0,2020/11/14 13:52:15
Bay,5/22/2020,Probable,0,0,39,0,2020/11/14 13:52:15
Bay,5/23/2020,Probable,0,0,39,0,2020/11/14 13:52:15
Bay,5/24/2020,Probable,0,0,39,0,2020/11/14 13:52:15
Bay,5/25/2020,Probable,0,0,39,0,2020/11/14 13:52:15
Bay,5/26/2020,Probable,0,0,39,0,2020/11/14 13:52:15
Bay,5/27/2020,Probable,0,0,39,0,2020/11/14 13:52:15
Bay,5/28/2020,Probable,0,0,39,0,2020/11/14 13:52:15
Bay,5/29/2020,Probable,0,0,39,0,2020/11/14 13:52:15
Bay,5/30/2020,Probable,0,0,39,0,2020/11/14 13:52:15
Bay,5/31/2020,Probable,0,0,39,0,2020/11/14 13:52:15
Bay,6/1/2020,Probable,0,0,39,0,2020/11/14 13:52:15
Bay,6/2/2020,Probable,1,0,40,0,2020/11/14 13:52:15
Bay,6/3/2020,Probable,0,0,40,0,2020/11/14 13:52:15
Bay,6/4/2020,Probable,1,0,41,0,2020/11/14 13:52:15
Bay,6/5/2020,Probable,0,0,41,0,2020/11/14 13:52:15
Bay,6/6/2020,Probable,0,0,41,0,2020/11/14 13:52:15
Bay,6/7/2020,Probable,0,0,41,0,2020/11/14 13:52:15
Bay,6/8/2020,Probable,1,0,42,0,2020/11/14 13:52:15
Bay,6/9/2020,Probable,0,0,42,0,2020/11/14 13:52:15
Bay,6/10/2020,Probable,0,0,42,0,2020/11/14 13:52:15
Bay,6/11/2020,Probable,0,0,42,0,2020/11/14 13:52:15
Bay,6/12/2020,Probable,0,0,42,0,2020/11/14 13:52:15
Bay,6/13/2020,Probable,0,0,42,0,2020/11/14 13:52:15
Bay,6/14/2020,Probable,0,0,42,0,2020/11/14 13:52:15
Bay,6/15/2020,Probable,1,0,43,0,2020/11/14 13:52:15
Bay,6/16/2020,Probable,1,0,44,0,2020/11/14 13:52:15
Bay,6/17/2020,Probable,0,0,44,0,2020/11/14 13:52:15
Bay,6/18/2020,Probable,0,0,44,0,2020/11/14 13:52:15
Bay,6/19/2020,Probable,0,0,44,0,2020/11/14 13:52:15
Bay,6/20/2020,Probable,0,0,44,0,2020/11/14 13:52:15
Bay,6/21/2020,Probable,0,0,44,0,2020/11/14 13:52:15
Bay,6/22/2020,Probable,0,0,44,0,2020/11/14 13:52:15
Bay,6/23/2020,Probable,0,0,44,0,2020/11/14 13:52:15
Bay,6/24/2020,Probable,0,0,44,0,2020/11/14 13:52:15
Bay,6/25/2020,Probable,0,0,44,0,2020/11/14 13:52:15
Bay,6/26/2020,Probable,0,0,44,0,2020/11/14 13:52:15
Bay,6/27/2020,Probable,0,0,44,0,2020/11/14 13:52:15
Bay,6/28/2020,Probable,1,0,45,0,2020/11/14 13:52:15
Bay,6/29/2020,Probable,0,0,45,0,2020/11/14 13:52:15
Bay,6/30/2020,Probable,0,0,45,0,2020/11/14 13:52:15
Bay,7/1/2020,Probable,0,0,45,0,2020/11/14 13:52:15
Bay,7/2/2020,Probable,0,0,45,0,2020/11/14 13:52:15
Bay,7/3/2020,Probable,0,0,45,0,2020/11/14 13:52:15
Bay,7/4/2020,Probable,0,0,45,0,2020/11/14 13:52:15
Bay,7/5/2020,Probable,1,0,46,0,2020/11/14 13:52:15
Bay,7/6/2020,Probable,0,0,46,0,2020/11/14 13:52:15
Bay,7/7/2020,Probable,0,0,46,0,2020/11/14 13:52:15
Bay,7/8/2020,Probable,0,0,46,0,2020/11/14 13:52:15
Bay,7/9/2020,Probable,1,0,47,0,2020/11/14 13:52:15
Bay,7/10/2020,Probable,0,0,47,0,2020/11/14 13:52:15
Bay,7/11/2020,Probable,1,0,48,0,2020/11/14 13:52:15
Bay,7/12/2020,Probable,1,0,49,0,2020/11/14 13:52:15
Bay,7/13/2020,Probable,1,0,50,0,2020/11/14 13:52:15
Bay,7/14/2020,Probable,2,0,52,0,2020/11/14 13:52:15
Bay,7/15/2020,Probable,2,0,54,0,2020/11/14 13:52:15
Bay,7/16/2020,Probable,1,0,55,0,2020/11/14 13:52:15
Bay,7/17/2020,Probable,1,0,56,0,2020/11/14 13:52:15
Bay,7/18/2020,Probable,0,0,56,0,2020/11/14 13:52:15
Bay,7/19/2020,Probable,1,0,57,0,2020/11/14 13:52:15
Bay,7/20/2020,Probable,2,0,59,0,2020/11/14 13:52:15
Bay,7/21/2020,Probable,2,0,61,0,2020/11/14 13:52:15
Bay,7/22/2020,Probable,1,0,62,0,2020/11/14 13:52:15
Bay,7/23/2020,Probable,1,0,63,0,2020/11/14 13:52:15
Bay,7/24/2020,Probable,0,0,63,0,2020/11/14 13:52:15
Bay,7/25/2020,Probable,0,0,63,0,2020/11/14 13:52:15
Bay,7/26/2020,Probable,0,0,63,0,2020/11/14 13:52:15
Bay,7/27/2020,Probable,1,0,64,0,2020/11/14 13:52:15
Bay,7/28/2020,Probable,1,0,65,0,2020/11/14 13:52:15
Bay,7/29/2020,Probable,0,0,65,0,2020/11/14 13:52:15
Bay,7/30/2020,Probable,4,0,69,0,2020/11/14 13:52:15
Bay,7/31/2020,Probable,0,0,69,0,2020/11/14 13:52:15
Bay,8/1/2020,Probable,2,0,71,0,2020/11/14 13:52:15
Bay,8/2/2020,Probable,1,0,72,0,2020/11/14 13:52:15
Bay,8/3/2020,Probable,0,0,72,0,2020/11/14 13:52:15
Bay,8/4/2020,Probable,5,0,77,0,2020/11/14 13:52:15
Bay,8/5/2020,Probable,0,0,77,0,2020/11/14 13:52:15
Bay,8/6/2020,Probable,3,0,80,0,2020/11/14 13:52:15
Bay,8/7/2020,Probable,3,0,83,0,2020/11/14 13:52:15
Bay,8/8/2020,Probable,0,0,83,0,2020/11/14 13:52:15
Bay,8/9/2020,Probable,0,0,83,0,2020/11/14 13:52:15
Bay,8/10/2020,Probable,0,0,83,0,2020/11/14 13:52:15
Bay,8/11/2020,Probable,0,0,83,0,2020/11/14 13:52:15
Bay,8/12/2020,Probable,0,0,83,0,2020/11/14 13:52:15
Bay,8/13/2020,Probable,0,0,83,0,2020/11/14 13:52:15
Bay,8/14/2020,Probable,0,0,83,0,2020/11/14 13:52:15
Bay,8/15/2020,Probable,0,0,83,0,2020/11/14 13:52:15
Bay,8/16/2020,Probable,1,0,84,0,2020/11/14 13:52:15
Bay,8/17/2020,Probable,1,0,85,0,2020/11/14 13:52:15
Bay,8/18/2020,Probable,2,0,87,0,2020/11/14 13:52:15
Bay,8/19/2020,Probable,0,0,87,0,2020/11/14 13:52:15
Bay,8/20/2020,Probable,0,0,87,0,2020/11/14 13:52:15
Bay,8/21/2020,Probable,1,0,88,0,2020/11/14 13:52:15
Bay,8/22/2020,Probable,0,0,88,0,2020/11/14 13:52:15
Bay,8/23/2020,Probable,1,0,89,0,2020/11/14 13:52:15
Bay,8/24/2020,Probable,0,0,89,0,2020/11/14 13:52:15
Bay,8/25/2020,Probable,0,0,89,0,2020/11/14 13:52:15
Bay,8/26/2020,Probable,1,0,90,0,2020/11/14 13:52:15
Bay,8/27/2020,Probable,0,0,90,0,2020/11/14 13:52:15
Bay,8/28/2020,Probable,0,0,90,0,2020/11/14 13:52:15
Bay,8/29/2020,Probable,0,0,90,0,2020/11/14 13:52:15
Bay,8/30/2020,Probable,1,0,91,0,2020/11/14 13:52:15
Bay,8/31/2020,Probable,0,0,91,0,2020/11/14 13:52:15
Bay,9/1/2020,Probable,1,0,92,0,2020/11/14 13:52:15
Bay,9/2/2020,Probable,0,0,92,0,2020/11/14 13:52:15
Bay,9/3/2020,Probable,0,0,92,0,2020/11/14 13:52:15
Bay,9/4/2020,Probable,0,0,92,0,2020/11/14 13:52:15
Bay,9/5/2020,Probable,1,0,93,0,2020/11/14 13:52:15
Bay,9/6/2020,Probable,0,0,93,0,2020/11/14 13:52:15
Bay,9/7/2020,Probable,1,0,94,0,2020/11/14 13:52:15
Bay,9/8/2020,Probable,0,0,94,0,2020/11/14 13:52:15
Bay,9/9/2020,Probable,0,0,94,0,2020/11/14 13:52:15
Bay,9/10/2020,Probable,0,0,94,0,2020/11/14 13:52:15
Bay,9/11/2020,Probable,0,0,94,0,2020/11/14 13:52:15
Bay,9/12/2020,Probable,0,0,94,0,2020/11/14 13:52:15
Bay,9/13/2020,Probable,0,0,94,0,2020/11/14 13:52:15
Bay,9/14/2020,Probable,0,0,94,0,2020/11/14 13:52:15
Bay,9/15/2020,Probable,1,0,95,0,2020/11/14 13:52:15
Bay,9/16/2020,Probable,1,0,96,0,2020/11/14 13:52:15
Bay,9/17/2020,Probable,0,0,96,0,2020/11/14 13:52:15
Bay,9/18/2020,Probable,0,0,96,0,2020/11/14 13:52:15
Bay,9/19/2020,Probable,1,0,97,0,2020/11/14 13:52:15
Bay,9/20/2020,Probable,0,0,97,0,2020/11/14 13:52:15
Bay,9/21/2020,Probable,0,0,97,0,2020/11/14 13:52:15
Bay,9/22/2020,Probable,1,0,98,0,2020/11/14 13:52:15
Bay,9/23/2020,Probable,0,0,98,0,2020/11/14 13:52:15
Bay,9/24/2020,Probable,1,0,99,0,2020/11/14 13:52:15
Bay,9/25/2020,Probable,0,0,99,0,2020/11/14 13:52:15
Bay,9/26/2020,Probable,0,0,99,0,2020/11/14 13:52:15
Bay,9/27/2020,Probable,0,0,99,0,2020/11/14 13:52:15
Bay,9/28/2020,Probable,1,0,100,0,2020/11/14 13:52:15
Bay,9/29/2020,Probable,0,0,100,0,2020/11/14 13:52:15
Bay,9/30/2020,Probable,1,0,101,0,2020/11/14 13:52:15
Bay,10/1/2020,Probable,2,0,103,0,2020/11/14 13:52:15
Bay,10/2/2020,Probable,0,0,103,0,2020/11/14 13:52:15
Bay,10/3/2020,Probable,0,0,103,0,2020/11/14 13:52:15
Bay,10/4/2020,Probable,0,0,103,0,2020/11/14 13:52:15
Bay,10/5/2020,Probable,1,0,104,0,2020/11/14 13:52:15
Bay,10/6/2020,Probable,0,0,104,0,2020/11/14 13:52:15
Bay,10/7/2020,Probable,1,0,105,0,2020/11/14 13:52:15
Bay,10/8/2020,Probable,0,0,105,0,2020/11/14 13:52:15
Bay,10/9/2020,Probable,1,0,106,0,2020/11/14 13:52:15
Bay,10/10/2020,Probable,2,0,108,0,2020/11/14 13:52:15
Bay,10/11/2020,Probable,0,0,108,0,2020/11/14 13:52:15
Bay,10/12/2020,Probable,0,0,108,0,2020/11/14 13:52:15
Bay,10/13/2020,Probable,0,0,108,0,2020/11/14 13:52:15
Bay,10/14/2020,Probable,1,0,109,0,2020/11/14 13:52:15
Bay,10/15/2020,Probable,4,0,113,0,2020/11/14 13:52:15
Bay,10/16/2020,Probable,0,0,113,0,2020/11/14 13:52:15
Bay,10/17/2020,Probable,1,0,114,0,2020/11/14 13:52:15
Bay,10/18/2020,Probable,0,0,114,0,2020/11/14 13:52:15
Bay,10/19/2020,Probable,0,0,114,0,2020/11/14 13:52:15
Bay,10/20/2020,Probable,1,0,115,0,2020/11/14 13:52:15
Bay,10/21/2020,Probable,1,0,116,0,2020/11/14 13:52:15
Bay,10/22/2020,Probable,0,0,116,0,2020/11/14 13:52:15
Bay,10/23/2020,Probable,1,0,117,0,2020/11/14 13:52:15
Bay,10/24/2020,Probable,1,0,118,0,2020/11/14 13:52:15
Bay,10/25/2020,Probable,2,0,120,0,2020/11/14 13:52:15
Bay,10/26/2020,Probable,3,0,123,0,2020/11/14 13:52:15
Bay,10/27/2020,Probable,3,0,126,0,2020/11/14 13:52:15
Bay,10/28/2020,Probable,0,0,126,0,2020/11/14 13:52:15
Bay,10/29/2020,Probable,3,0,129,0,2020/11/14 13:52:15
Bay,10/30/2020,Probable,0,0,129,0,2020/11/14 13:52:15
Bay,10/31/2020,Probable,1,0,130,0,2020/11/14 13:52:15
Bay,11/1/2020,Probable,1,0,131,0,2020/11/14 13:52:15
Bay,11/2/2020,Probable,0,0,131,0,2020/11/14 13:52:15
Bay,11/3/2020,Probable,2,0,133,0,2020/11/14 13:52:15
Bay,11/4/2020,Probable,1,0,134,0,2020/11/14 13:52:15
Bay,11/5/2020,Probable,1,0,135,0,2020/11/14 13:52:15
Bay,11/6/2020,Probable,1,0,136,0,2020/11/14 13:52:15
Bay,11/7/2020,Probable,0,0,136,0,2020/11/14 13:52:15
Bay,11/8/2020,Probable,1,0,137,0,2020/11/14 13:52:15
Bay,11/9/2020,Probable,2,0,139,0,2020/11/14 13:52:15
Bay,11/10/2020,Probable,1,0,140,0,2020/11/14 13:52:15
Bay,11/11/2020,Probable,1,0,141,0,2020/11/14 13:52:15
Bay,11/12/2020,Probable,1,0,142,0,2020/11/14 13:52:15
Bay,11/13/2020,Probable,0,0,142,0,2020/11/14 13:52:15
Bay,11/14/2020,Probable,0,0,142,0,2020/11/14 13:52:15
Benzie,3/1/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/2/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/3/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/4/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/5/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/6/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/7/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/8/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/9/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/10/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/11/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/12/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/13/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/14/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/15/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/16/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/17/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/18/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/19/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/20/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/21/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/22/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/23/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/24/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/25/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/26/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/27/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/28/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/29/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/30/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,3/31/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/1/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/2/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/3/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/4/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/5/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/6/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/7/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/8/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/9/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/10/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/11/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/12/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/13/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/14/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/15/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/16/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/17/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/18/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/19/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/20/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/21/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/22/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/23/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/24/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/25/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/26/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/27/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/28/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/29/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,4/30/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/1/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/2/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/3/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/4/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/5/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/6/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/7/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/8/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/9/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/10/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/11/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/12/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/13/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/14/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/15/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/16/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/17/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/18/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/19/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/20/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/21/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/22/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/23/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/24/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/25/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/26/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/27/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/28/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/29/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/30/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,5/31/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/1/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/2/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/3/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/4/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/5/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/6/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/7/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/8/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/9/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/10/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/11/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/12/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/13/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/14/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/15/2020,Probable,0,0,0,0,2020/11/14 13:52:15
Benzie,6/16/2020,Probable,0,0,0,0,2020/11/14 13:52:15
